6099659|||||Douglas Stubbs|||||(Australian, 1927 - 2008)|||||Hollow hill|||||Lot 652 - Mossgreen, Melbourne (December 08, 2015)|||||Quarterly Collectors Auction Series (Sale MG84)||||||||||Estimate: 800 - 1,200 AUD|||||Materials: oil on board Measurements: 35.43 in. (90.00 cm.) (height) by 47.64 in. (121.00 cm.) (width) Markings: signed, dated and titled lower left
6099660|||||Wang Jiyuan|||||(Chinese, 1893 - 1975)|||||Narcissus|||||Lot 949 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 8,000 - 12,000 CNY|||||Materials: ink and color on paper Measurements: 30.12 in. (76.50 cm.) (height) by 8.66 in. (22.00 cm.) (width) Markings: Signed Jiyuan in Chinese, titled and dated 1973 with three seals of the artist Provenance: From the Collection of A Private U.S. Collector
 Christie's Hong Kong, 20th Century Chinese Art, November 30th 2009, Lot.1382
 From the collection of A Beijing Private Collector
6099661|||||Frank Hodgkinson|||||(Australian, 1919 - 2001)|||||Arnhem|||||Lot 654 - Mossgreen, Melbourne (December 08, 2015)|||||Quarterly Collectors Auction Series (Sale MG84)||||||||||Estimate: 600 - 800 AUD|||||Materials: ink Measurements: 21.26 in. (54.00 cm.) (height) by 27.56 in. (70.00 cm.) (width) Markings: signed dated and titled lower centre
6099662|||||Wang Jiyuan|||||(Chinese, 1893 - 1975)|||||Lotus|||||Lot 950 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 8,000 - 12,000 CNY|||||Materials: ink on paper Measurements: 47.64 in. (121.00 cm.) (height) by 22.44 in. (57.00 cm.) (width) Markings: Signed Jiyuan in Chinese, dated 1960 with two seals of the artist Provenance: From the Collection of A Private U.S. Collector
 Christie's Hong Kong, 20th Century Chinese Art, November 30th 2009, Lot.1382
 From the collection of A Beijing Private Collector
6099663|||||David Rankin|||||(Australian, 1946)|||||Landscape|||||Lot 656 - Mossgreen, Melbourne (December 08, 2015)|||||Quarterly Collectors Auction Series (Sale MG84)||||||||||Estimate: 1,000 - 2,000 AUD|||||Materials: oil on canvas Measurements: 35.83 in. (91.00 cm.) (height) by 59.84 in. (152.00 cm.) (width) Markings: signed and dated upper right: Rankin 86
6099664|||||Richard Larter|||||(Australian, 1929 - 2014)|||||Pat standing|||||Lot 657 - Mossgreen, Melbourne (December 08, 2015)|||||Quarterly Collectors Auction Series (Sale MG84)||||||||||Estimate: 2,000 - 4,000 AUD|||||Materials: oil on board Measurements: 35.43 in. (90.00 cm.) (height) by 23.23 in. (59.00 cm.) (width) Markings: initialled and dated lower right: R. L. 12. 1987., signed, dated, titled and inscribed verso
6099665|||||Zao Wou-Ki|||||(Chinese, French, 1921 - 2013)|||||Untitled|||||Lot 951 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 350,000 - 450,000 CNY|||||Materials: ink on paper Measurements: 22.44 in. (57.00 cm.) (height) by 22.91 in. (58.20 cm.) (width) Description: Publication: ZAO Wou-ki, LIN & KENG Gallery, Taipei, November 2000, p.15 Markings: Signed Wuji in Chinese, ZAO in pinyin and dated 2000 Exhibited: ZAO Wou-ki's Ink Paintings, November 1st to 26th 2000, LIN & KENG Gallery, Taipei
6099666|||||Nevil Matthews|||||(Australian, 1930)|||||Moreton bay, sea edge|||||Lot 659 - Mossgreen, Melbourne (December 08, 2015)|||||Quarterly Collectors Auction Series (Sale MG84)||||||||||Estimate: 1,000 - 2,000 AUD|||||Materials: oil on canvas Measurements: 59.45 in. (151.00 cm.) (height) by 65.35 in. (166.00 cm.) (width) Markings: signed and dated lower right: Matthews '87
6099667|||||Zao Wou-Ki|||||(Chinese, French, 1921 - 2013)|||||Untitled|||||Lot 952 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 30,000 - 40,000 CNY|||||Materials: lithograph Measurements: 23.23 in. (59.00 cm.) (height) by 14.57 in. (37.00 cm.) (width) Edition: EA Description: Publication: ZAO Wou-ki-The Graphic Work, A Catalogue RasisonnA 1937-1995, Edition Heede & Moestrup, Copenhagen, 1994, p.96
 ZAO Wou-ki: Les Estampes 1937-1974, Arts et Metiers Graphiques, Paris, 1975, p.89 Markings: Signed Wuji in Chinese, ZAO in pinyin, dated 1965 and numbered E.A.
6099668|||||Michael James Eather|||||(Australian, 1960)|||||Magnetic field|||||Lot 660 - Mossgreen, Melbourne (December 08, 2015)|||||Quarterly Collectors Auction Series (Sale MG84)||||||||||Estimate: 500 - 1,000 AUD|||||Materials: oil and collage on board Measurements: 44.88 in. (114.00 cm.) (height) by 58.86 in. (149.50 cm.) (width) Markings: signed and dated lower left: M E 89, signed, dated and titled verso
6099669|||||Pieter Brueghel the Elder|||||(Flemish, 1525 - 1569)|||||La lussuria|||||Lot 193 - Aste Boetto, Genoa (December 15, 2015)|||||Antiquariato e Dipinti sec. XIX (Sale )||||||||||Estimate:  4,000 - 4,500 EUR|||||Materials: print Measurements: 8.98 in. (22.80 cm.) (height) by 11.61 in. (29.50 cm.) (width) Description: burin original; Bastelaer 131 ,Hollstein III,277, 131; Lari 126 Markings: signed in slab
6099670|||||Wu Dayu|||||(Chinese, 1903 - 1988)|||||Untitled|||||Lot 954 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 50,000 - 60,000 CNY|||||Materials: crayon on paper Measurements: 5.71 in. (14.50 cm.) (height) by 3.94 in. (10.00 cm.) (width) Description: Publication: WU DA-YU, Works on Paper, Vol.II, LIN & KENG Gallery, Taipei, September 2010, p.306
6099671|||||Arthur Merric Bloomfield Boyd|||||(Australian, 1920 - 1999)|||||Bundanon Quartet II|||||Lot 661 - Mossgreen, Melbourne (December 08, 2015)|||||Quarterly Collectors Auction Series (Sale MG84)||||||||||Estimate: 800 - 1,200 AUD|||||Materials: screenprint Measurements: 18.90 in. (48.00 cm.) (height) by 27.56 in. (70.00 cm.) (width) Edition: 122/137 Markings: signed, dated, titled and editioned to margin
6099672|||||Wu Dayu|||||(Chinese, 1903 - 1988)|||||Untitled|||||Lot 955 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 60,000 - 80,000 CNY|||||Materials: crayon on paper Measurements: 5.83 in. (14.80 cm.) (height) by 4.02 in. (10.20 cm.) (width) Description: Publication: WU Dayu's Works on Paper, LIN & KENG Gallery, Taipei, March 2007, p.112. WU DA-YU, Works on Paper, Vol.II, LIN & KENG Gallery, Taipei, September 2010, p.156 Provenance: WU Dayu's Solo Exhibition, October 15th to November 6th 2005, LIN & KENG Gallery, Taipei
 WU Dayu's Solo Exhibition, November 17th to December 30th 2007, LIN & KENG Gallery, Taipei
6099673|||||Robert Klippel|||||(Australian, 1920 - 2001)|||||Untitled|||||Lot 663 - Mossgreen, Melbourne (December 08, 2015)|||||Quarterly Collectors Auction Series (Sale MG84)||||||||||Estimate: 1,000 - 1,500 AUD|||||Materials: mixed media Measurements: 12.40 in. (31.50 cm.) (height) by 14.17 in. (36.00 cm.) (width) Markings: initialled and dated lower right: RK 92 Provenance: Bonhams, The Laverty Collection: Contemporary Australian Art, Sydney, 24/03/2013, Lot No. 138, Private Collection, Sydney
6099674|||||Jeffrey Makin|||||(Australian, 1943)|||||Breakwater, Disaster Bay|||||Lot 664 - Mossgreen, Melbourne (December 08, 2015)|||||Quarterly Collectors Auction Series (Sale MG84)||||||||||Estimate: 700 - 1,000 AUD|||||Materials: oil on canvas Measurements: 17.52 in. (44.50 cm.) (height) by 39.37 in. (100.00 cm.) (width) Markings: signed and dated lower right: Makin 93
6099675|||||Yu Chang|||||(Chinese, 1957)|||||Lady in drawing|||||Lot 956 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 100,000 - 120,000 CNY|||||Materials: ink on paper Measurements: 17.52 in. (44.50 cm.) (height) by 11.02 in. (28.00 cm.) (width) Description: Publication: Sanyu-Catalogue Raisonne: Drawings and Watercolors, the Li Ching Cultural and Educational Foundation, Taipei, 2014, no.2435 Markings: Signed Yu in Chinese and Sanyu in pinyin
6099676|||||Robert Maclaurin|||||(British, 1961)|||||The silent land|||||Lot 665 - Mossgreen, Melbourne (December 08, 2015)|||||Quarterly Collectors Auction Series (Sale MG84)||||||||||Estimate: 1,000 - 1,500 AUD|||||Materials: oil on canvas Measurements: 61.02 in. (155.00 cm.) (height) by 66.93 in. (170.00 cm.) (width) Markings: signed, dated and titled verso, bears Benjamin Rhodes Gallery label verso
6099677|||||Berto Ferrari|||||(Italian, 1887 - 1965)|||||SantaIlario|||||Lot 205 - Aste Boetto, Genoa (December 15, 2015)|||||Antiquariato e Dipinti sec. XIX (Sale )||||||||||Estimate:  900 - 1,000 EUR|||||Materials: oil on plywood Measurements: 12.60 in. (32.00 cm.) (height) by 15.75 in. (40.00 cm.) (width) Markings: signed and dated '12/11/57' l.l.
6099678|||||Yu Chang|||||(Chinese, 1957)|||||Nude|||||Lot 957 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 60,000 - 80,000 CNY|||||Materials: ink on paper Measurements: 17.64 in. (44.80 cm.) (height) by 11.02 in. (28.00 cm.) (width) Description: Publication: Sanyu-Catalogue Raisonne: Drawings and Watercolors, the Li Ching Cultural and Educational Foundation, Taipei, 2014, no.0485 Markings: Signed Yu in Chinese and Sanyu in pinyin
6099679|||||Bruce Earles|||||(Australian, 195320th C)|||||Bumble bush|||||Lot 666 - Mossgreen, Melbourne (December 08, 2015)|||||Quarterly Collectors Auction Series (Sale MG84)||||||||||Estimate: 600 - 900 AUD|||||Materials: oil on canvas Measurements: 20.08 in. (51.00 cm.) (height) by 24.02 in. (61.00 cm.) (width) Markings: signed, dated and titled verso
6099680|||||Amedeo Merello|||||(Italian, 1890 - 1979)|||||Barche a vela nel vento|||||Lot 206 - Aste Boetto, Genoa (December 15, 2015)|||||Antiquariato e Dipinti sec. XIX (Sale )||||||||||Estimate:  500 - 550 EUR|||||Materials: oil on board Measurements: 6.30 in. (16.00 cm.) (height) by 7.87 in. (20.00 cm.) (width) Markings: signed l.l.
6099681|||||Cipriano Mannucci|||||(Italian, 1882 - 1970)|||||Piroscafi in porto|||||Lot 207 - Aste Boetto, Genoa (December 15, 2015)|||||Antiquariato e Dipinti sec. XIX (Sale )||||||||||Estimate:  500 - 550 EUR|||||Materials: oil on board Measurements: Markings: signed u.r.
6099682|||||Kuo Po-Chuan|||||(Chinese, 1901 - 1974)|||||Crabs|||||Lot 958 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 200,000 - 280,000 CNY|||||Materials: oil on chinese xuan paper Measurements: 13.70 in. (34.80 cm.) (height) by 16.85 in. (42.80 cm.) (width) Description: Publication: KUO Pai-Chuan's Masterpieces, Yeh's Cultural Foundation, Taipei, 1980, p.59
 Taiwan Fine Arts Series: 10-KUO Pochuan, Artist Publishing Co., Taipei, April 1993, p.245
 A Retrospective of Umehara Ryuzaburo and KUO Po-chuan, Taipei Fine Arts Mu Markings: Signed Bo in Chinese and dated 1957
6099683|||||Alberto Beniscelli|||||(Italian, 1870 - 1952)|||||Gregge sul mare|||||Lot 208 - Aste Boetto, Genoa (December 15, 2015)|||||Antiquariato e Dipinti sec. XIX (Sale )||||||||||Estimate:  1,800 - 2,000 EUR|||||Materials: oil Measurements: 21.65 in. (55.00 cm.) (height) by 25.98 in. (66.00 cm.) (width) Markings: signed l.r.
6099684|||||Ding Yanyong|||||(Chinese, 1902 - 1978)|||||Bird on a Prunus branch|||||Lot 959 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 600,000 - 800,000 CNY|||||Materials: oil on board Measurements: 18.11 in. (46.00 cm.) (height) by 11.81 in. (30.00 cm.) (width) Description: Publication: Aesthetic Images of DING Yanyong's Paintings, National Museum of History, Taipei, August 2003, p.170 Markings: Signed to my student Zhide, DING Yanyong in Chinese with one seal written by the artist Exhibited: Aesthetic Images of DING Yanyong's Paintings, August 5th to September 21st 2003, National Museum of History, Taipei
6099685|||||Renato Natali|||||(Italian, 1883 - 1979)|||||Tre contadine|||||Lot 209 - Aste Boetto, Genoa (December 15, 2015)|||||Antiquariato e Dipinti sec. XIX (Sale )||||||||||Estimate:  500 - 550 EUR|||||Materials: oil on board Measurements: 19.69 in. (50.00 cm.) (height) by 14.17 in. (36.00 cm.) (width) Markings: signed l.r.
6099686|||||Lin Fengmian|||||(Chinese, 1900 - 1991)|||||Lady holding a fan|||||Lot 960 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 2,600,000 - 3,500,000 CNY|||||Materials: ink and color on paper Measurements: 26.57 in. (67.50 cm.) (height) by 27.17 in. (69.00 cm.) (width) Description: Publication: Modernism Master in China: LIN Fengmian, Tianjin People's Fine Arts Publishing House, April 2005, p.131 Markings: Signed LIN Fengmian in Chinese with one seal of the artist
6099687|||||Lin Fengmian|||||(Chinese, 1900 - 1991)|||||Still life|||||Lot 961 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 800,000 - 1,000,000 CNY|||||Materials: ink and color on paper Measurements: 13.58 in. (34.50 cm.) (height) by 13.07 in. (33.20 cm.) (width) Description: Publication: HAN MO Series J6-Gold Litters II, Han Mo Xuan Publishing Co., Ltd, Hong Kong, 2008, p.136 Markings: Signed LIN Fengmian in Chinese with one seal of the artist Provenance: Sotheby's Hong Kong, Fine Chinese Paintings, May 6th 2002, Lot.147
6099688|||||Adelina Zandrino|||||(Italian, 1893 - 1994)|||||Madonna con Bambino|||||Lot 212 - Aste Boetto, Genoa (December 15, 2015)|||||Antiquariato e Dipinti sec. XIX (Sale )||||||||||Estimate:  400 - 450 EUR|||||Materials: oil on board Measurements: 9.45 in. (24.00 cm.) (height) by 9.45 in. (24.00 cm.) (width) Markings: signed l.l.
6099689|||||Lin Fengmian|||||(Chinese, 1900 - 1991)|||||Sunrise|||||Lot 962 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 1,200,000 - 1,500,000 CNY|||||Materials: ink and color on paper Measurements: 27.36 in. (69.50 cm.) (height) by 27.36 in. (69.50 cm.) (width) Markings: Signed LIN Fengmian in Chinese with one seal of the artist Provenance: Acquired by the Previous Owner from Chung Kiu Chinese Products Emporium Ltd.(Art & Crafts Branch)
 Beijing ChengXuan, Chinese Oil Paintings and Sculptures, November 23rd 2009, Lot.817
 Acquired by the Present Owner from above
6099690|||||Virgilio Guidi|||||(Italian, 1891 - 1984)|||||La testa rossa|||||Lot 213 - Aste Boetto, Genoa (December 15, 2015)|||||Antiquariato e Dipinti sec. XIX (Sale )||||||||||Estimate:  1,000 - 1,100 EUR|||||Materials: oil Measurements: 15.75 in. (40.00 cm.) (height) by 19.69 in. (50.00 cm.) (width)
6099691|||||Lin Fengmian|||||(Chinese, 1900 - 1991)|||||Owl|||||Lot 963 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 220,000 - 280,000 CNY|||||Materials: ink on paper Measurements: 13.07 in. (33.20 cm.) (height) by 12.99 in. (33.00 cm.) (width) Markings: Signed LIN Fengmian in Chinese with one seal of the artist Provenance: Christie's Hong Kong, Fine Chinese Modern Paintings, November 29th 2009, Lot.563
 Acquired by the Present Own from Above
6099692|||||Paolo Rodocanachi|||||(Italian, 1891 - 195520th C)|||||Paesaggio ligure|||||Lot 214 - Aste Boetto, Genoa (December 15, 2015)|||||Antiquariato e Dipinti sec. XIX (Sale )||||||||||Estimate:  1,000 - 1,100 EUR|||||Materials: oil on board Measurements: 11.02 in. (28.00 cm.) (height) by 13.39 in. (34.00 cm.) (width) Markings: signed l.l.
6099693|||||Vittorio Nattino|||||(Italian, 1890 - 1971)|||||Garofani|||||Lot 215 - Aste Boetto, Genoa (December 15, 2015)|||||Antiquariato e Dipinti sec. XIX (Sale )||||||||||Estimate:  300 - 350 EUR|||||Materials: oil on board Measurements: 11.81 in. (30.00 cm.) (height) by 15.75 in. (40.00 cm.) (width) Markings: signed l.r.
6099694|||||Giuseppe Sacheri|||||(Italian, 1863 - 1950)|||||Pianfei|||||Lot 216 - Aste Boetto, Genoa (December 15, 2015)|||||Antiquariato e Dipinti sec. XIX (Sale )||||||||||Estimate:  1,000 - 1,100 EUR|||||Materials: oil on cardboard Measurements: Markings: signed l.l.
6099695|||||Henry Marko|||||(Italian, 1855 - 1921)|||||Radura con torrente|||||Lot 217 - Aste Boetto, Genoa (December 15, 2015)|||||Antiquariato e Dipinti sec. XIX (Sale )||||||||||Estimate:  800 - 900 EUR|||||Materials: oil Measurements: 37.80 in. (96.00 cm.) (height) by 27.56 in. (70.00 cm.) (width) Markings: signed l.l.
6099696|||||Vittorio Nattino|||||(Italian, 1890 - 1971)|||||Effetto di nebbia|||||Lot 219 - Aste Boetto, Genoa (December 15, 2015)|||||Antiquariato e Dipinti sec. XIX (Sale )||||||||||Estimate:  400 - 450 EUR|||||Materials: oil on board Measurements: 15.75 in. (40.00 cm.) (height) by 11.42 in. (29.00 cm.) (width) Markings: signed l.r.
6099697|||||Sha Qi|||||(Chinese, 1914 - 2005)|||||Lions and tigers|||||Lot 969 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 80,000 - 100,000 CNY|||||Materials: mixed media on paper Measurements: 24.02 in. (61.00 cm.) (height) by 38.78 in. (98.50 cm.) (width) Markings: Signed SHA Qi in Chinese, titled with two seals written by the artist Provenance: From the Collection of A Belgian Private Collector
6099698|||||Sha Qi|||||(Chinese, 1914 - 2005)|||||A hard study boy|||||Lot 970 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 200,000 - 280,000 CNY|||||Materials: oil on canvas Measurements: 15.94 in. (40.50 cm.) (height) by 12.91 in. (32.80 cm.) (width) Markings: Signed SHA Qi in Chinese, titled with one seal written by the artist Provenance: From the Collection of A Belgian Private Collector
6099699|||||Giovan Battista Carlone|||||(Italian, 1603 - 1684)|||||Giacobbe incontra Labano e le figlie|||||Lot 233 - Aste Boetto, Genoa (December 15, 2015)|||||Antiquariato e Dipinti sec. XIX (Sale )||||||||||Estimate:  10,000 - 11,000 EUR|||||Materials: oil Measurements: 75.20 in. (191.00 cm.) (height) by 57.48 in. (146.00 cm.) (width)
6099700|||||Sha Qi|||||(Chinese, 1914 - 2005)|||||Blazing sun|||||Lot 971 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 280,000 - 380,000 CNY|||||Materials: oil on canvas Measurements: 12.80 in. (32.50 cm.) (height) by 17.05 in. (43.30 cm.) (width) Description: Publication: SHA Qi's Paintings, Carmine Art Center, Taoyuan, October 1999, p.78 Markings: Signed SHA Qi in Chinese and dated 1985
6099701|||||Sha Qi|||||(Chinese, 1914 - 2005)|||||Landscape|||||Lot 972 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 280,000 - 380,000 CNY|||||Materials: oil on canvas Measurements: 20.08 in. (51.00 cm.) (height) by 16.54 in. (42.00 cm.) (width) Description: Publication: Sadji's Paintings, Hanxiang Art Center, Taipei, 2008, p.106-107 Markings: Signed Sadji in English
6099702|||||Li Qingping|||||(Chinese, 1911 - 2004)|||||Fuji mountain|||||Lot 973 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 100,000 - 120,000 CNY|||||Materials: oil on board Measurements: 12.52 in. (31.80 cm.) (height) by 28.62 in. (72.70 cm.) (width) Description: Publication: Paintings by LI Qingping, Hubei Books and Digest Press, Wuhan, March 1999, p.19 Markings: Signed LI Qingping in Chinese, dated 1996 with one seal of the artist on the reverse
6099703|||||Hu Shan Yu|||||(Chinese, 1909 - 1993)|||||Rhododendron|||||Lot 974 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 480,000 - 600,000 CNY|||||Materials: oil on canvas Measurements: 22.83 in. (58.00 cm.) (height) by 27.95 in. (71.00 cm.) (width) Markings: Signed Shanyu in Chinese and dated 1969; titled on the reverse Provenance: Acquired by the Previous Owner from the Artist's Relative
6099704|||||Tadashi Sugimata|||||(Japanese, 1914 - 1994)|||||Work|||||Lot 141 - Est-Ouest Auctions, Hong Kong (November 30, 2015)|||||Autumn Sale (Sale )||||||||||Estimate: 200,000 - 300,000 HKD|||||Materials: mixed media on canvas Measurements: 63.58 in. (161.50 cm.) (height) by 51.57 in. (131.00 cm.) (width) Markings: signed in Japanese and Englishi14titled in Japanese and dated on the stretcher on the reverse 'SUGIMATA Work 1962'i14labeled on the stretcher'The University Art Museum of Tokyo University of the Arts' on the reverse Condition: framed
6099705|||||Su Tianci|||||(Chinese, 1922 - 2006)|||||Early morning in the village|||||Lot 975 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 600,000 - 800,000 CNY|||||Materials: oil on canvas Measurements: 23.43 in. (59.50 cm.) (height) by 31.10 in. (79.00 cm.) (width) Markings: Signed SU in Chinese and dated 1995
6099706|||||Hong Ling|||||(Chinese, 1955)|||||Silver valley|||||Lot 976 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 200,000 - 280,000 CNY|||||Materials: oil on canvas Measurements: 31.50 in. (80.00 cm.) (height) by 38.98 in. (99.00 cm.) (width) Description: Publication: HONG Ling's Oil Painting-Symphony of Seasons, Cape of Good Hope Art Gallery, Singapore, January 2004, p.61. HONG Ling's Oil Paintings, Hebei Education Publishing House, Shijiazhuang, April 2008, p.107 Markings: Signed HONG Ling in Chinese and dated April 2000; signed HONG Ling in Chinese, titled and dated 2000 on the reverse
6099707|||||Kazuo Shiraga|||||(Japanese, 1924 - 2008)|||||Koshi|||||Lot 142 - Est-Ouest Auctions, Hong Kong (November 30, 2015)|||||Autumn Sale (Sale )||||||||||Estimate: 2,800,000 - 3,800,000 HKD|||||Materials: oil on canvas Measurements: 35.83 in. (91.00 cm.) (height) by 35.83 in. (91.00 cm.) (width) Size Notes: dia Description: with a certificate of registration issued by Japan Art Dealer Association Markings: signed on the lower left in Japanese, signedi14titled and dated on the reverse in Japanese Condition: framed Provenance: private collectioni14Japan
6099708|||||Kazuo Shiraga|||||(Japanese, 1924 - 2008)|||||Untitled|||||Lot 143 - Est-Ouest Auctions, Hong Kong (November 30, 2015)|||||Autumn Sale (Sale )||||||||||Estimate: 1,000,000 - 1,500,000 HKD|||||Materials: oil on canvas Measurements: 16.14 in. (41.00 cm.) (height) by 12.60 in. (32.00 cm.) (width) Description: with a certificate of registration issued by Japan Art Dealer Association Markings: signed on the lower left in Japanese, signed in Japanese and English and dated on the reverse Condition: framed
6099709|||||Pan Sitong|||||(Chinese, 1903 - 1980)|||||Rainbow over the bridge|||||Lot 977 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 80,000 - 100,000 CNY|||||Materials: watercolor on paper Measurements: 14.84 in. (37.70 cm.) (height) by 20.28 in. (51.50 cm.) (width) Description: Publication: PAN Sitong's Watercolors, Zhejiang Fine Arts Academy, Hangzhou, September 1993, p.34 Markings: Signed Sitong in Chinese
6099710|||||Kazuo Shiraga|||||(Japanese, 1924 - 2008)|||||Untitled|||||Lot 144 - Est-Ouest Auctions, Hong Kong (November 30, 2015)|||||Autumn Sale (Sale )||||||||||Estimate: 1,800,000 - 2,800,000 HKD|||||Materials: oil on canvas Measurements: 28.54 in. (72.50 cm.) (height) by 23.62 in. (60.00 cm.) (width) Description: with a certificate of registration issued by Japan Art Dealer Association Markings: signed on the lower left in Japanese, signed and dated on the reverse in Japanese Condition: framed
6099711|||||Sun Zongwei|||||(Chinese, 1912 - 1979)|||||Backyard|||||Lot 978 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 40,000 - 50,000 CNY|||||Materials: oil on board Measurements: 7.87 in. (20.00 cm.) (height) by 11.42 in. (29.00 cm.) (width) Description: Publication: XU Beihong and His Stud. Beiping and Beijing-SUN Zongwei's Paintings, Hunan Fine Arts Publishing House, Changsha, 2015, p.27 Markings: Signed painted by my father SUN Zongwei, SUN Jingnian in Chinese
6099712|||||Kazuo Shiraga|||||(Japanese, 1924 - 2008)|||||Untitled|||||Lot 145 - Est-Ouest Auctions, Hong Kong (November 30, 2015)|||||Autumn Sale (Sale )||||||||||Estimate: 500,000 - 800,000 HKD|||||Materials: oil on canvas Measurements: 13.19 in. (33.50 cm.) (height) by 9.65 in. (24.50 cm.) (width) Description: with a certificate of registration issued by Japan Art Dealer Association Markings: signed on the lower right in Japanese, labaled on the reverse of the frame 'Hakuto-sha' Condition: framed
6099713|||||Sun Zongwei|||||(Chinese, 1912 - 1979)|||||Village scenery|||||Lot 979 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 40,000 - 50,000 CNY|||||Materials: oil on board Measurements: 7.87 in. (20.00 cm.) (height) by 11.42 in. (29.00 cm.) (width) Description: Publication: XU Beihong and His Students, Beijing Culture Relic Company, 2015, p.86
 Beiping and Beijing-SUN Zongwei's Paintings, Hunan Fine Arts Publishing House, Changsha, 2015, p.27 Markings: Signed painted by my father SUN Zongwei, SUN Jingnian in Chinese
6099714|||||Takeo Yamaguchi|||||(Japanese, 1902 - 1983)|||||Bou|||||Lot 146 - Est-Ouest Auctions, Hong Kong (November 30, 2015)|||||Autumn Sale (Sale )||||||||||Estimate: 400,000 - 600,000 HKD|||||Materials: oil on board Measurements: 24.21 in. (61.50 cm.) (height) by 36.02 in. (91.50 cm.) (width) Markings: labeled an artist seal on the reverse Condition: framed Provenance: private collectioni14 Japan
6099715|||||Huang Juesi|||||(Chinese, 1910 - 1988)|||||The memory of Putuo mountain|||||Lot 980 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 40,000 - 50,000 CNY|||||Materials: oil on cardboard Measurements: 6.30 in. (16.00 cm.) (height) by 8.39 in. (21.30 cm.) (width) Description: Publication: HUANG Juesi's Paintings, Guwuxuan Publishing House, Suzhou, December 2006, p.50
6099716|||||Fei Yifu|||||(Chinese, 1913 - 1982)|||||Manger|||||Lot 981 - ChengXuan Auctions, Beijing (November 13, 2015)|||||Modern & Contemporary Art (Sale )||||||||||Estimate: 40,000 - 50,000 CNY|||||Materials: oil on cardboard Measurements: 6.69 in. (17.00 cm.) (height) by 11.69 in. (29.70 cm.) (width) Description: Publication: The Second Generation of Chinese Oil Painters-FEI Yifu's Oil Paintings, Dunhuang Art Corporation, Taipei, August 1995, p.65 Markings: Signed FEI in Chinese
6099717|||||Natsuyuki Nakanishi|||||(Japanese, 1935)|||||White wedge V|||||Lot 147 - Est-Ouest Auctions, Hong Kong (November 30, 2015)|||||Autumn Sale (Sale )||||||||||Estimate: 150,000 - 250,000 HKD|||||Materials: oil on canvas Measurements: 24.02 in. (61.00 cm.) (height) by 28.54 in. (72.50 cm.) (width) Markings: signedi14titled and dated in Japanese on the reversei14 labeled on the reverse of frame 'NISHIMURA GARELLY' Condition: framed
